CD_ENTIDADE,NM_ENTIDADE,TP_ENTIDADE,DC_TIPO_ENTIDADE,TX_ACERTO,DC_HABILIDADE,CD_HABILIDADE,VL_FILTRO_DISCIPLINA,VL_FILTRO_ETAPA,VL_FILTRO_REDE,VL_FILTRO_AVALIACAO,DC_FILTRO_AVALIACAO,NM_REGIONAL
00003,ACARAU,02,REGIONAL,24,Utilizar perímetro de figuras bidimensionais na resolução de problema.,H 13 (D195_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00005,TIANGUA,02,REGIONAL,51,"Utilizar números naturais, envolvendo diferentes significados das operações de multiplicação e divisão, na resolução de problemas.",H 08 (D032_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00002,ITAPIPOCA,02,REGIONAL,44,Corresponder figuras tridimensionais às suas planificações.,H 15 (D145_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00008,BATURITE,02,REGIONAL,27,Identificar uma relação entre conjuntos que representa uma função.,H 03 (D019_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00007,CANINDE,02,REGIONAL,36,Utilizar proporcionalidade entre duas grandezas na resolução de problema.,H 08 (D075_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00007,CANINDE,02,REGIONAL,37,Utilizar proporcionalidade entre duas grandezas na resolução de problema.,H 08 (D075_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00006,SOBRAL,02,REGIONAL,84,Localizar informação explícita.,H 04 (D021_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00002,ITAPIPOCA,02,REGIONAL,21,"Reconhecer ângulos como mudança de direção ou giros, identificando ângulos retos e não-retos.",H 19 (D192_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00002,ITAPIPOCA,02,REGIONAL,59,Identificar marcas linguísticas em um texto.,H 14 (D044_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00008,BATURITE,02,REGIONAL,36,Utilizar equação polinomial de 1º grau na resolução de problema.,H 08 (D083_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00002,ITAPIPOCA,02,REGIONAL,42,"Utilizar conversão entre unidades de medida, na resolução de problema.",H 16 (D181_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00008,BATURITE,02,REGIONAL,54,Reconhecer o efeito de sentido decorrente da exploração de recursos morfossintáticos.,H 12 (D054_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00008,BATURITE,02,REGIONAL,26,Utilizar perímetro de figuras bidimensionais na resolução de problema.,H 15 (D195_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00006,SOBRAL,02,REGIONAL,87,Identificar o maior e/ou o menor número racional dentre uma coleção de números racionais.,H 01 (D002_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00003,ACARAU,02,REGIONAL,74,Reconhecer o efeito de sentido decorrente da escolha de uma determinada palavra ou expressão.,H 11 (D053_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00002,ITAPIPOCA,02,REGIONAL,27,Utilizar porcentagem na resolução de problemas.,H 07 (D045_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00005,TIANGUA,02,REGIONAL,44,Reconhecer o sentido das relações lógico-discursivas em um texto.,H 13 (D039_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00006,SOBRAL,02,REGIONAL,96,Reconhecer o efeito de sentido decorrente da exploração de recursos morfossintáticos.,H 15 (D054_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00008,BATURITE,02,REGIONAL,92,"Identificar o dia da semana de uma data, consultando calendário.",H 11 (D216_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,0,Localizar informação explícita.,H 03 (D021_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00006,SOBRAL,02,REGIONAL,39,Calcular o valor numérico de uma expressão algébrica.,H 12 (D120_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00006,SOBRAL,02,REGIONAL,64,"Utilizar conversão entre unidades de medida, na resolução de problema.",H 16 (D181_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00002,ITAPIPOCA,02,REGIONAL,69,Reconhecer o efeito de sentido decorrente da exploração de recursos morfossintáticos.,H 15 (D054_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00001,MARACANAU,02,REGIONAL,51,Reconhecer características do sistema de numeração decimal.,H 03 (D009_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),MARACANAU
00001,MARACANAU,02,REGIONAL,30,Executar cálculos com números naturais.,H 04 (D025_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,63,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.,H 16 (D150_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00002,ITAPIPOCA,02,REGIONAL,83,"Comparar ou ordenar o objeto/pessoa/animal por meio dos atributos de comprimento, altura, espessura e capacidade.",H 08 (D210_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00008,BATURITE,02,REGIONAL,36,"Utilizar números inteiros, envolvendo diferentes significados das operações, na resolução de problemas.",H 06 (D041_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00008,BATURITE,02,REGIONAL,56,Utilizar a relação entre litro e decímetro cúbico ou litro e metro cúbico na resolução de problema.,H 17 (D182_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00001,MARACANAU,02,REGIONAL,49,Inferir informações em textos.,H 10 (D023_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),MARACANAU
00008,BATURITE,02,REGIONAL,40,Utilizar área de figuras bidimensionais na resolução de problema.,H 17 (D186_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,22,"Reconhecer ângulos como mudança de direção ou giros, identificando ângulos retos e não-retos.",H 19 (D192_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,76,Reconhecer o assunto de um texto lido.,H 07 (D028_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00008,BATURITE,02,REGIONAL,40,Interpretar textos que articulam elementos verbais e não verbais.,H 10 (D057_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00002,ITAPIPOCA,02,REGIONAL,62,Reconhecer características do sistema de numeração decimal.,H 04 (D009_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00002,ITAPIPOCA,02,REGIONAL,51,Reconhecer formas de tratar uma informação na comparação de textos que tratam do mesmo tema.,H 03 (D019_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,46,Utilizar porcentagem na resolução de problemas.,H 06 (D045_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00002,ITAPIPOCA,02,REGIONAL,73,Reconhecer efeitos de sentido decorrentes do uso ou função da pontuação e de outras notações.,H 08 (D025_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00005,TIANGUA,02,REGIONAL,72,Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,H 08 (D030_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00005,TIANGUA,02,REGIONAL,87,Identificar figuras bidimensionais por meio de suas características.,H 04 (D140_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00006,SOBRAL,02,REGIONAL,69,Reconhecer efeito de humor ou de ironia em um texto.,H 04 (D024_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00002,ITAPIPOCA,02,REGIONAL,45,"Utilizar números naturais, envolvendo diferentes significados das operações de multiplicação e divisão, na resolução de problemas.",H 08 (D032_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00008,BATURITE,02,REGIONAL,30,Corresponder números racionais a pontos da reta numérica.,H 03 (D015_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,100,Utilizar volume/capacidade de paralelepípedos na resolução de problema.,H 19 (D189_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00006,SOBRAL,02,REGIONAL,40,Identificar uma relação entre conjuntos que representa uma função.,H 03 (D019_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00008,BATURITE,02,REGIONAL,15,Utilizar volume/capacidade de paralelepípedos na resolução de problema.,H 22 (D189_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,75,Localizar informação explícita.,H 04 (D021_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00003,ACARAU,02,REGIONAL,13,Utilizar sistema de equações polinomiais de 1º grau na resolução de problema.,H 09 (D087_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00007,CANINDE,02,REGIONAL,43,Reconhecer o sentido das relações lógico-discursivas em um texto.,H 13 (D039_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00008,BATURITE,02,REGIONAL,35,Distinguir um fato da opinião.,H 10 (D038_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00003,ACARAU,02,REGIONAL,68,Interpretar textos que articulam elementos verbais e não verbais.,H 12 (D057_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00001,MARACANAU,02,REGIONAL,30,"Associar as representações 10%, 25%, 50%, 75% e 100% respectivamente à décima parte, quarta parte, metade, três quartos e um inteiro, para calcular porcentagens.",H 13 (D046_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),MARACANAU
00003,ACARAU,02,REGIONAL,45,Utilizar proporcionalidade entre duas grandezas na resolução de problema.,H 08 (D075_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00007,CANINDE,02,REGIONAL,61,Identificar composições ou decomposições de números naturais.,H 04 (D010_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00005,TIANGUA,02,REGIONAL,26,Utilizar o cálculo de volumes/capacidade de prismas retos e de cilindros na resolução de problema.,H 18 (D190_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00007,CANINDE,02,REGIONAL,38,Utilizar proporcionalidade entre duas grandezas na resolução de problema.,H 07 (D075_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00008,BATURITE,02,REGIONAL,-,Utilizar noções de probabilidade na resolução de problema.,H 21 (D203_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00007,CANINDE,02,REGIONAL,58,Identificar informações a partir de dados dispostos em tabelas ou gráficos.,H 16 (D200_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00008,BATURITE,02,REGIONAL,78,Interpretar textos que articulam elementos verbais e não verbais.,H 17 (D057_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,88,Reconhecer o assunto de um texto lido.,H 09 (D028_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00002,ITAPIPOCA,02,REGIONAL,61,Localizar informação explícita.,H 03 (D021_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,88,Reconhecer o assunto de um texto lido.,H 09 (D028_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00002,ITAPIPOCA,02,REGIONAL,43,"Utilizar conversão entre unidades de medida, na resolução de problema.",H 16 (D181_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00003,ACARAU,02,REGIONAL,63,Reconhecer formas de tratar uma informação na comparação de textos que tratam do mesmo tema.,H 02 (D019_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00008,BATURITE,02,REGIONAL,73,Interpretar textos não verbais.,H 11 (D056_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00007,CANINDE,02,REGIONAL,53,Reconhecer características do sistema de numeração decimal.,H 03 (D009_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00005,TIANGUA,02,REGIONAL,29,Utilizar área de figuras bidimensionais na resolução de problema.,H 18 (D186_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00006,SOBRAL,02,REGIONAL,36,Utilizar o cálculo de volumes/capacidade de prismas retos e de cilindros na resolução de problema.,H 18 (D190_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),SOBRAL
00002,ITAPIPOCA,02,REGIONAL,21,Reconhecer recursos estilísticos utilizados na construção de textos.,H 09 (D043_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ITAPIPOCA
00007,CANINDE,02,REGIONAL,56,Reconhecer efeitos de sentido decorrentes do uso ou função da pontuação e de outras notações.,H 06 (D025_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00007,CANINDE,02,REGIONAL,46,Inferir o sentido de palavra ou expressão a partir do contexto.,H 04 (D022_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00004,CAMOCIM,02,REGIONAL,74,Reconhecer o efeito de sentido decorrente da exploração de recursos morfossintáticos.,H 15 (D054_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CAMOCIM
00001,MARACANAU,02,REGIONAL,58,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.,H 16 (D150_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),MARACANAU
00007,CANINDE,02,REGIONAL,28,Executar cálculos com números naturais.,H 04 (D025_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00004,CAMOCIM,02,REGIONAL,55,Reconhecer características do sistema de numeração decimal.,H 02 (D009_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00005,TIANGUA,02,REGIONAL,74,Reconhecer efeitos de sentido decorrentes do uso ou função da pontuação e de outras notações.,H 08 (D025_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00004,CAMOCIM,02,REGIONAL,55,Reconhecer características do sistema de numeração decimal.,H 03 (D009_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CAMOCIM
00003,ACARAU,02,REGIONAL,48,Utilizar equação polinomial de 2º grau na resolução de problema.,H 04 (D020_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),ACARAU
00005,TIANGUA,02,REGIONAL,59,Reconhecer o efeito de sentido decorrente da escolha de uma determinada palavra ou expressão.,H 11 (D053_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00001,MARACANAU,02,REGIONAL,47,Utilizar área de figuras bidimensionais na resolução de problema.,H 17 (D186_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,81,Executar adição ou subtração com números naturais.,H 02 (D026_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00008,BATURITE,02,REGIONAL,76,Reconhecer efeitos de sentido decorrentes do uso ou função da pontuação e de outras notações.,H 07 (D025_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,56,"Utilizar conversão entre unidades de medida, na resolução de problema.",H 16 (D181_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00002,ITAPIPOCA,02,REGIONAL,54,Reconhecer o efeito de sentido decorrente da exploração de recursos morfossintáticos.,H 15 (D054_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00005,TIANGUA,02,REGIONAL,54,Reconhecer recursos estilísticos utilizados na construção de textos.,H 12 (D043_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00007,CANINDE,02,REGIONAL,38,Classificar quadriláteros por meio de suas propriedades.,H 12 (D144_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00008,BATURITE,02,REGIONAL,56,Utilizar as relações entre as medidas dos ângulos formados entre uma reta transversal e um feixe de retas paralelas para se obter a medida de um ângulo especificado.,H 13 (D157_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00005,TIANGUA,02,REGIONAL,50,Reconhecer características do sistema de numeração decimal.,H 03 (D009_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,ESTADUAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),TIANGUA
00001,MARACANAU,02,REGIONAL,49,Reconhecer o sentido das relações lógico-discursivas em um texto.,H 11 (D039_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),MARACANAU
00002,ITAPIPOCA,02,REGIONAL,74,Localizar informação explícita.,H 04 (D021_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,62,Utilizar a soma das medidas dos ângulos internos de um triângulo na resolução de problemas.,H 18 (D168_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00003,ACARAU,02,REGIONAL,60,Identificar a localização ou a movimentação de pessoas ou objetos em uma representação plana do espaço.,H 08 (D150_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 4º ANO,ESTADUAL,18621,1º AVALIE.CE 2024,
00005,TIANGUA,02,REGIONAL,65,"Utilizar números naturais, envolvendo diferentes significados das operações de adição e subtração, na resolução de problemas.",H 02 (D031_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00002,ITAPIPOCA,02,REGIONAL,61,Identificar marcas linguísticas em um texto.,H 14 (D044_P),LP,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00007,CANINDE,02,REGIONAL,40,Utilizar equação polinomial de 1º grau na resolução de problema.,H 09 (D083_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 8º ANO,PÚBLICA,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CANINDE
00001,MARACANAU,02,REGIONAL,68,Identificar informações a partir de dados dispostos em tabelas ou gráficos.,H 16 (D200_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 5º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00004,CAMOCIM,02,REGIONAL,71,Identificar números naturais segundo critérios de ordem.,H 01 (D003_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 2º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),CAMOCIM
00008,BATURITE,02,REGIONAL,44,Utilizar medidas de tendência central na resolução de problemas.,H 22 (D207_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18771,2ª AVALIE.CE 2024 (AVALIAÇÃO IMPRESSA),BATURITE
00006,SOBRAL,02,REGIONAL,48,Utilizar sistema de equações polinomiais de 1º grau na resolução de problema.,H 09 (D087_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
00002,ITAPIPOCA,02,REGIONAL,32,Calcular o valor numérico de uma expressão algébrica.,H 10 (D120_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,PÚBLICA,18621,1º AVALIE.CE 2024,
00001,MARACANAU,02,REGIONAL,54,Associar informações apresentadas em listas e/ou tabelas simples aos gráficos que as representam e vice-versa.,H 23 (D217_M),MT,ENSINO FUNDAMENTAL DE 9 ANOS - 9º ANO,MUNICIPAL,18621,1º AVALIE.CE 2024,
